title,link,channelId,date
OBI TO KWAKWANSO: NIGERIA&#39;S PROBLEM IS THE ECONOMY | FULL INTERVIEW,https://www.youtube.com/watch?v=M1MBePKIfI0,UCyEJX-kSj0kOOCS7Qlq2G7g,2022-07-06T10:34:48Z
"Nigerians Must Look At Alternatives, Embrace Those Ready To Address Nigeria&#39;s Problems - Falana",https://www.youtube.com/watch?v=vz2OpM03X0Y,UCKnyVIW5QvfnsXddsjFKx4A,2018-10-24T14:28:41Z
How To Run Dstv Installation Wizard In Nigeria,https://www.youtube.com/watch?v=pyPjVVopMmY,UCRGK0ra8Ik1f-fFqFDHWt7A,2020-08-11T05:14:24Z
South Africans Prefer Nigeria to Live &amp; Work than Ghana !,https://www.youtube.com/watch?v=r6vLUjNlCxo,UCFp65z2S-i_Uy4YzG9nEnfw,2022-07-19T17:45:11Z
SIMI - Duduke (Official Video),https://www.youtube.com/watch?v=-L8hLkg21MQ,UCjNx6OQZDvth-hXX6SLkOvg,2020-04-19T13:00:59Z
"‘Mr President Is Working For Fulanis To Takeover Nigeria,’ Gov Ortom Alleges",https://www.youtube.com/watch?v=KbKITB6GxnA,UCEXGDNclvmg6RW0vipJYsTQ,2021-04-27T14:33:45Z
How to solve Nigeria&#39;s transport problems - Dr. Bashir Jamoh,https://www.youtube.com/watch?v=QWffpo_Ck7A,UCyEJX-kSj0kOOCS7Qlq2G7g,2019-12-05T16:19:11Z
How to WATCH LIVE TV on your Smartphone with DStv (2021),https://www.youtube.com/watch?v=b0dwwZCCj3I,UCWHECOBvlhosLKVTHvw-3qw,2021-08-04T10:30:11Z
"Nigeria Is Not Working For Anybody, Fela Durotoye Laments State Of The Nation Pt.4 |The Platform|",https://www.youtube.com/watch?v=PtMCa844Wss,UCEXGDNclvmg6RW0vipJYsTQ,2018-05-01T14:27:02Z
&quot;BUHARI MUST TAKE RESPONSIBILITY FOR ALL THE PROBLEMS IN NIGERIA&quot; - MIKE OZEKHOME,https://www.youtube.com/watch?v=Pye4DcqzemM,UCyEJX-kSj0kOOCS7Qlq2G7g,2021-08-02T10:38:24Z
