title,link,channelId,date
The Preamble : Constitution of India | Indian Polity | SSC CGL | by TVA,https://www.youtube.com/watch?v=PHdnrWngzKo,UCb_8qLjV1wwoDc3WIFI7qyA,2018-08-01T13:27:50Z
Learn Constitution of India,https://www.youtube.com/watch?v=Xm5aCc0uzFE,UCItJsxqZNWUyxFn-A2tzizQ,2019-08-20T13:29:44Z
Indian Constitution - Complete Course on Indian Polity for UPSC CSE,https://www.youtube.com/watch?v=vq2Q1_v6TNU,UCABe2FgVNv2hgBeMu2mySVg,2017-07-18T12:30:02Z
"Constitutional Law 2 , constitutional law for ccsu ,constitutional law second sem ccsu,#lawwithtwins",https://www.youtube.com/watch?v=AVeHCK9zxlA,UCK8WIpK1XmiuafOuAkb16lw,2022-07-13T02:50:32Z
Importance Points of Sri Lankan Constitution | PART 1I SINHALA Iශ්‍රී ලංකාවේ ආණ්ඩුක්‍රම ව්‍යවස්ථාව 1,https://www.youtube.com/watch?v=mwJSLMpPWJ0,UCqt1LuIrZeaPgiYelOKTYYQ,2021-06-20T12:12:06Z
Indian Polity | Making of the Indian Constitution - Part 2 | Kani Murugan | Suresh IAS Academy,https://www.youtube.com/watch?v=dT0MlY3CGow,UCrthsrCaRSnnUC42FyyoNHw,2019-09-27T06:29:41Z
Ano ang Constitution? Kahulugan at Pagkakaiba  ( What is Constitution? Definition and Types ),https://www.youtube.com/watch?v=iF6ukYYbG0U,UCi5t9hkQHGI5yz_ieKr9k8g,2019-08-29T11:45:14Z
Indian Constitution &amp; Polity | Marathon | संपूर्ण भारतीय संविधान और राजव्यस्था,https://www.youtube.com/watch?v=bSj-tpL5XSA,UCuHdudvM214T2iouH94kN7w,2022-06-15T11:30:11Z
The UK constitution - A level Politics,https://www.youtube.com/watch?v=c6EwqFpQNTE,UCQE35oHoXrF581qU1tB4-oA,2019-09-22T15:49:56Z
Constitution of India | भारतीय संविधान | Top 40 questions for all Competitive Exams,https://www.youtube.com/watch?v=CZgMEtX8YzA,UC-kBIuzSqW-n05X1D0mP-uQ,2019-01-14T15:00:28Z
The Constitution by Shmoop,https://www.youtube.com/watch?v=9mP-nkFg5_E,UC6HHbfDEuS5Ir2Xh39B-ePg,2015-04-15T18:38:29Z
The Constitution Was ‘Written For White Men Who Owned Land’ | Symone,https://www.youtube.com/watch?v=rIg61A09wJw,UCaXkIU1QidjPwiAYu6GcHjg,2022-06-28T10:45:02Z
100 Indian Polity &amp; Constitution MCQs and other Exams objective questions and answers in English,https://www.youtube.com/watch?v=cBha0b8Fwcw,UCed1tlJAjNm2U5Tbz-BhC7Q,2020-09-19T07:49:52Z
Preamble of Indian Constitution | Class 9 National Social Studies Olympiad (NSSO),https://www.youtube.com/watch?v=z5eHPtPzkNU,UC3HS6gQ79jjn4xHxogw0HiA,2022-07-28T14:30:13Z
What is Governor Raj under Article 234 of Constitution.,https://www.youtube.com/watch?v=ArC6exnecUk,UCxIqVaR0cR4lBD_yaJCwa2Q,2022-07-27T17:02:48Z
Part 1 of constitution: Union and its territory| Article 1-4 | Indian Polity | SSC CGL,https://www.youtube.com/watch?v=a6eBo8zlPw4,UCb_8qLjV1wwoDc3WIFI7qyA,2018-08-05T05:01:33Z
All State Exams | Constitution Development of India By Karan Chaudhary,https://www.youtube.com/watch?v=SKIDwIzVg70,UCMGrQ4dW5CT5bs44tRa94Bw,2020-08-20T15:39:26Z
संविधान के महत्वपूर्ण अनुच्छेद | Important Articles of indian constitution tricks | Indian Polity,https://www.youtube.com/watch?v=m7X3FVNqXZ8,UCbZ4R4Ae5oQACsJF8o0dNLQ,2021-04-15T10:09:55Z
Les Clés de la république   La constitution,https://www.youtube.com/watch?v=EKZysd6H8Ws,UC8zbv9KEOl6X1b-vaG19EfQ,2016-01-28T21:01:05Z
The Making of the Constitution,https://www.youtube.com/watch?v=gqKmRybykow,UCGJ-KeDF1_uKrHMe6vp4ppQ,2014-11-23T18:25:29Z
Indian Constitution- Articles || Memory Tricks,https://www.youtube.com/watch?v=gpnCiBHVjiM,UCA4Nfww3Vj8yXNqXTSnGxpQ,2020-07-06T08:06:26Z
The Constitution of the Spartans,https://www.youtube.com/watch?v=ppGCbh8ggUs,UCv_vLHiWVBh_FR9vbeuiY-A,2017-09-11T11:52:29Z
Basic Structure of Constitution &amp; Keshwanand Bharti Case  I Dr. Vikas Divyakirti,https://www.youtube.com/watch?v=uIZik791zRA,UCzLqOSZPtUKrmSEnlH4LAvw,2020-04-24T17:14:26Z
Constitution 101 | Official Trailer,https://www.youtube.com/watch?v=UrNWiTLYr9E,UCudqVyQYnmi8NwWfd11Rmvw,2019-09-17T22:00:11Z
Indian Polity &amp; Constitution of India Bare Act सम्पूर्ण भारतीय राजव्यवस्था Entire Video For IAS/PSC,https://www.youtube.com/watch?v=anwyTC92bKc,UC9IP8ctua5qm9FPqWet0fpw,2021-02-09T04:09:27Z
The Constitution of India - An Introduction,https://www.youtube.com/watch?v=sDstf8ockUo,UC73WU19I0gKCN2_Ip23KI6w,2020-01-24T13:05:54Z
Know Your Constitution with Carl Miller - Annotated,https://www.youtube.com/watch?v=OUdMLKjqVH0,UCmH294QiLPeB74DNnsrv7Pw,2021-01-17T05:50:27Z
What is Governor Raj under Article 234 of Constitution.,https://www.youtube.com/watch?v=ArC6exnecUk,UCxIqVaR0cR4lBD_yaJCwa2Q,2022-07-27T17:02:48Z
Indian Polity and Constitution MCQs l Top 50 MCQs for UPSC State PCS SSC  Railways by Dr Vipan Goyal,https://www.youtube.com/watch?v=axZXcvcM7lo,UCrC8mOqJQpoB7NuIMKIS6rQ,2022-01-29T17:38:44Z
Independence Constitution of 1960,https://www.youtube.com/watch?v=BGPkQlBPuXU,UC2VoxdLACDJt_NXUhW8wf1g,2022-06-21T04:38:15Z
Add These Amendments to the U.S. Constitution,https://www.youtube.com/watch?v=yVEKxmkfYSk,UCmYesELO6axBrCuSpf7S9DQ,2020-11-06T18:02:36Z
Constitutional Law Revision Session. article 1-51A entire Constitution part 1 for llb students,https://www.youtube.com/watch?v=nIq4XUgqJIM,UCK8WIpK1XmiuafOuAkb16lw,2021-03-17T06:09:28Z
Tunisia constitutional referendum: constitution approved with 94.6% of vote • FRANCE 24 English,https://www.youtube.com/watch?v=5mvvrt6RpFU,UCQfwfsi5VrQ8yKZ-UWmAEFg,2022-07-27T09:22:01Z
United States Constitution: An Overview | American Government,https://www.youtube.com/watch?v=aWf2ARFoAJU,UCt_TSquDx7B-2RX6y3dx3_g,2019-02-14T21:43:14Z
"&quot;We need to change our constitution, not amend it&quot;- Femi Falana",https://www.youtube.com/watch?v=8Z-nMyBuKG4,UCyEJX-kSj0kOOCS7Qlq2G7g,2022-03-03T12:36:01Z
"Philippine Constitution, General Information, and Current Events",https://www.youtube.com/watch?v=qZT58jnfTyY,UCeBs8K3DDBtpj0RFE-XQrhA,2019-02-10T12:22:04Z
Salient Features of Indian Constitution l Polity l Dr Vipan Goyal l Study IQ,https://www.youtube.com/watch?v=JU3I3yBiObY,UCrC8mOqJQpoB7NuIMKIS6rQ,2020-06-11T03:56:26Z
Indian Constitution in One Shot | Polity - Class 8th | Umang | Physics Wallah,https://www.youtube.com/watch?v=te_7vffXkfA,UCphU2bAGmw304CFAzy0Enuw,2022-01-21T09:30:08Z
Indian Constitution Schedules Tips in Telugu | Trick to Remember 12 Schedules | GBK Publications,https://www.youtube.com/watch?v=vMkVImTdrl0,UC-0jaT_j86zxF9Z9917q17A,2022-05-27T15:12:23Z
25 parts of Indian constitution in Tamil shortcut | Indian Polity in Tamil | Memory tricks students,https://www.youtube.com/watch?v=YxDESbOGLHs,UCvChOVaV4GGxyeXKkZFgRVw,2021-04-07T12:28:12Z
Constitutional Law | সাংবিধানিক আইন | Class 1,https://www.youtube.com/watch?v=hxX2znT6t8E,UCpkrDb9ccatBu6Uht1hyYMg,2020-06-13T17:37:07Z
Making of The Constitution । Complete M. Laxmikanth Polity Bilingual Chapter 2। Lalit Yadav Sir,https://www.youtube.com/watch?v=AT3S17ffjqA,UCABe2FgVNv2hgBeMu2mySVg,2021-07-26T11:38:02Z
Is the Constitution a Contract? [No. 86],https://www.youtube.com/watch?v=6-lmr6I2GAs,UCMk8U2Hmfdxqn3zrCq2g9oQ,2022-01-24T18:00:03Z
300 Indian Constitution gk mcq in bengali for all competitive exams | 300 ভারতীয় সংবিধান জিকে mcq,https://www.youtube.com/watch?v=Z_ZTUPMir34,UCL8KK1V3IoNptL8_XHvCT6w,2021-08-13T06:00:11Z
"The Bible and the Constitution  |  Michael Farris  |  Cornerstone Chapel Leesburg, VA",https://www.youtube.com/watch?v=2gUe__g-uRw,UCgS2kskDIvTyzKKJzkhivxw,2022-06-30T21:23:22Z
Tunisie : une constitution et deux versions en question,https://www.youtube.com/watch?v=p3yYhkL-u7Q,UCzKH70qfN_yuXq3s91fdwmg,2022-07-08T16:55:14Z
5 Types of Writs | Constitutional Remedies | Article 32 and Article 226,https://www.youtube.com/watch?v=3cG-0QeRF3o,UCItJsxqZNWUyxFn-A2tzizQ,2018-11-20T13:06:04Z
INDIAN CONSTITUTION Tricks to Remember | SSC CGL | CHSL | MTS | 10-Minute Show by Ashutosh Tripathi,https://www.youtube.com/watch?v=2kfZk7QHSa4,UCAyYBPzFioHUxvVZEn4rMJA,2022-04-04T15:38:15Z
INDIAN CONSTITUTION PART 1  KERALA PSC QUESTIONS AND ANSWERS,https://www.youtube.com/watch?v=nWhgSp0bnyw,UCxx9SLTtUk_8wHREZgqWQkQ,2021-04-23T22:28:00Z
Lesson One | The Connection Between the Constitution and the Declaration,https://www.youtube.com/watch?v=vGGx7sTDnMY,UCudqVyQYnmi8NwWfd11Rmvw,2019-05-29T23:27:49Z
Important Constitutional Amendments |  संविधान संशोधन | Major Amendments Of Indian Constitution | Gk,https://www.youtube.com/watch?v=b9zYTtPLQew,UCQtSSzjFvdPaN4HMRt8a_HQ,2022-04-24T07:58:31Z
KERALA PSC NEW SYLLABUS BASED CLASSES| INDIAN CONSTITUTION|NATIONAL FLAG|NATIONAL ANTHEM SONG EMBLEM,https://www.youtube.com/watch?v=rTHeQ0cOhHc,UC36y73-6QGeyZxN3x_w-aFQ,2020-09-23T13:30:11Z
The Constitution of Athens,https://www.youtube.com/watch?v=pIgMTsQXg3Q,UCv_vLHiWVBh_FR9vbeuiY-A,2017-12-15T13:23:36Z
Key Features of the Indian Constitution | The Indian Constitution | Class 8 Civics,https://www.youtube.com/watch?v=16fogJ2Db0o,UC3HS6gQ79jjn4xHxogw0HiA,2019-11-20T12:35:29Z
Basic Structure Doctrine Indian Constitution - Part 1 | Indian Polity,https://www.youtube.com/watch?v=yVp5QZQzYH0,UCItJsxqZNWUyxFn-A2tzizQ,2020-11-28T15:57:11Z
"General Information - Philippine Constitution Coverage - CSE, NAPOLCOM, PHILSAT, AFPSAT Review",https://www.youtube.com/watch?v=aWAdVjWW7Kw,UCYc2dDPuAzbySHNj-CzLckQ,2019-03-13T04:00:01Z
indian constitution gk | indian constitution mcq | indian polity gk | indian polity mcq | part 5,https://www.youtube.com/watch?v=r01rElcH_Fg,UCZw9UZps72rOaO6cdvy3sfw,2022-07-27T04:30:12Z
