title,link,channelId,date
I hate the political classes’ behaviour towards the nation – Oby Ezekwesili,https://www.youtube.com/watch?v=rAniLMMzmeo,UCjV6LnXFtXzWoYxnq-zIvXw,2018-11-26T12:35:38Z
View From The Top Examines State Of The Nation With Oby Ezekwesili Pt 3,https://www.youtube.com/watch?v=sGVDVkDIwE0,UCEXGDNclvmg6RW0vipJYsTQ,2016-05-09T16:42:55Z
Dateline Abuja: Oby Ezekwesili Speaks On Missing Chibok Girls Pt.1,https://www.youtube.com/watch?v=C8N6K7DQcXs,UCEXGDNclvmg6RW0vipJYsTQ,2016-04-16T21:48:02Z
Roundtable Discussion with Oby Ezekwesili and Ann Pendleton-Jullian,https://www.youtube.com/watch?v=bpkQRHylt-4,UCMB6UhujDA9WydVbwq3NCOQ,2022-03-25T16:15:19Z
Oby Ezekwesili  on Security,https://www.youtube.com/watch?v=OCYHoMJczQQ,UCkY5L8JYwx7BT0cOXYZX_dw,2018-11-13T16:41:03Z
Oby Ezekwesili Asks Citizens To Follow Democratic Process,https://www.youtube.com/watch?v=TYeb8L3M9J8,UCEXGDNclvmg6RW0vipJYsTQ,2018-05-04T19:59:13Z
"Nigeria has failed in democracy, constitutionalism  - Oby Ezekwesili  | PLUS POLITICS",https://www.youtube.com/watch?v=W5hn5xn_yiI,UCkY5L8JYwx7BT0cOXYZX_dw,2021-03-01T10:51:40Z
"Distortion in Incentives, a Major Challenge in Nigeria: Oby Ezekwesili",https://www.youtube.com/watch?v=z53rNBowGj4,UCh_x1EANObKl_UwkVaAiq-Q,2017-11-02T09:25:39Z
View From The Top Examines State Of The Nation With Oby Ezekwesili Pt 2,https://www.youtube.com/watch?v=bGIN6dyQdn0,UCEXGDNclvmg6RW0vipJYsTQ,2016-05-09T16:42:28Z
Oby Ezekwesili Highlights Her Economic Blueprint,https://www.youtube.com/watch?v=5esR4mX2lLc,UCkY5L8JYwx7BT0cOXYZX_dw,2018-11-14T20:23:56Z
One On One With Presidential Candidate Oby Ezekwesili Part 01 | PulseTV,https://www.youtube.com/watch?v=S19jeno2xA8,UCeMoPD4wqlfUQVZ7kiaAf9w,2018-11-02T13:04:29Z
